Frame,Time,Object,Type,State,Action,Target,TargetX,TargetY,TargetZ,CurrentX,CurrentY,CurrentZ,NextX,NextY,NextZ,AIType
1,0.00,AgentPrefab,Agent,IdleState,Idling,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
1,0.00,AgentPrefab,Agent,SearchState,Searching Path,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
2,0.02,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
3,0.07,AgentPrefab,Agent,GoalState,GoalReached,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
400,1.50,AgentPrefab,Agent,SearchState,Searching Path,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
401,1.51,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
402,1.52,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,NavMesh
403,1.52,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.00,0.00,0.00,0.01,0.00,0.01,NavMesh
404,1.53,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.01,0.00,0.01,0.02,0.00,0.01,NavMesh
405,1.53,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.02,0.00,0.01,0.02,0.00,0.02,NavMesh
406,1.54,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.02,0.00,0.02,0.03,0.00,0.02,NavMesh
407,1.54,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.03,0.00,0.02,0.04,0.00,0.03,NavMesh
408,1.55,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.04,0.00,0.03,0.05,0.00,0.03,NavMesh
409,1.55,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.05,0.00,0.03,0.05,0.00,0.04,NavMesh
410,1.56,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.05,0.00,0.04,0.06,0.00,0.04,NavMesh
411,1.56,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.06,0.00,0.04,0.07,0.00,0.05,NavMesh
412,1.56,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.07,0.00,0.05,0.08,0.00,0.05,NavMesh
413,1.57,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.08,0.00,0.05,0.08,0.00,0.06,NavMesh
414,1.57,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.08,0.00,0.06,0.09,0.00,0.06,NavMesh
415,1.58,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.09,0.00,0.06,0.10,0.00,0.06,NavMesh
416,1.58,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.10,0.00,0.06,0.10,0.00,0.07,NavMesh
417,1.58,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.10,0.00,0.07,0.11,0.00,0.07,NavMesh
418,1.59,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.11,0.00,0.07,0.12,0.00,0.08,NavMesh
419,1.59,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.12,0.00,0.08,0.12,0.00,0.08,NavMesh
420,1.60,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.12,0.00,0.08,0.13,0.00,0.09,NavMesh
421,1.60,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.13,0.00,0.09,0.14,0.00,0.09,NavMesh
422,1.61,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.14,0.00,0.09,0.15,0.00,0.10,NavMesh
423,1.61,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.15,0.00,0.10,0.16,0.00,0.11,NavMesh
424,1.62,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.16,0.00,0.11,0.17,0.00,0.11,NavMesh
425,1.62,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.17,0.00,0.11,0.18,0.00,0.12,NavMesh
426,1.63,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.18,0.00,0.12,0.18,0.00,0.12,NavMesh
427,1.63,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.18,0.00,0.12,0.19,0.00,0.13,NavMesh
428,1.64,AgentPrefab,Agent,MoveState,Moving,Goal,20.00,0.00,20.00,0.19,0.00,0.13,0.20,0.00,0.13,NavMesh
