Frame,Time,Object,Type,State,Action,Target,TargetX,TargetY,TargetZ,CurrentX,CurrentY,CurrentZ,NextX,NextY,NextZ,AIType,CPU(ms)
97,0.52,AgentPrefab,Agent,IdleState,Idling,Goal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,
98,0.54,AgentPrefab,Agent,SearchState,Searching,Goal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,
99,0.55,AgentPrefab,Agent,MoveState,Moving,Goal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,
99,0.55,AIManager,Performance,Pathfinding,Executed,DStar,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,257.445
100,0.82,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,
101,0.84,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.00,0.00,0.00,10.00,0.00,20.00,DStar,
102,0.86,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.02,0.00,0.03,10.00,0.00,20.00,DStar,
103,0.86,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.03,0.00,0.06,10.00,0.00,20.00,DStar,
104,0.87,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.03,0.00,0.07,10.00,0.00,20.00,DStar,
105,0.87,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.04,0.00,0.08,10.00,0.00,20.00,DStar,
106,0.88,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.05,0.00,0.09,10.00,0.00,20.00,DStar,
107,0.89,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.05,0.00,0.10,10.00,0.00,20.00,DStar,
108,0.90,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.06,0.00,0.12,10.00,0.00,20.00,DStar,
109,0.90,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.06,0.00,0.13,10.00,0.00,20.00,DStar,
110,0.91,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.07,0.00,0.14,10.00,0.00,20.00,DStar,
111,0.92,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.08,0.00,0.16,10.00,0.00,20.00,DStar,
112,0.93,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.08,0.00,0.17,10.00,0.00,20.00,DStar,
113,0.93,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.09,0.00,0.18,10.00,0.00,20.00,DStar,
114,0.94,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.10,0.00,0.20,10.00,0.00,20.00,DStar,
115,0.95,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.10,0.00,0.21,10.00,0.00,20.00,DStar,
116,0.96,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.11,0.00,0.22,10.00,0.00,20.00,DStar,
117,0.96,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.12,0.00,0.23,10.00,0.00,20.00,DStar,
118,0.97,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.13,0.00,0.25,10.00,0.00,20.00,DStar,
119,0.98,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.13,0.00,0.27,10.00,0.00,20.00,DStar,
120,0.99,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.14,0.00,0.28,10.00,0.00,20.00,DStar,
121,1.00,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.15,0.00,0.30,10.00,0.00,20.00,DStar,
122,1.01,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.15,0.00,0.31,10.00,0.00,20.00,DStar,
122,1.01,AIManager,Performance,Pathfinding,Executed,DStar,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,DStar,39.754
123,1.05,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.16,0.00,0.33,0.16,0.00,0.33,DStar,
124,1.06,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.16,0.00,0.33,10.00,0.00,20.00,DStar,
125,1.07,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.17,0.00,0.34,10.00,0.00,20.00,DStar,
126,1.08,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.18,0.00,0.36,10.00,0.00,20.00,DStar,
127,1.09,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.18,0.00,0.37,10.00,0.00,20.00,DStar,
128,1.09,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.19,0.00,0.38,10.00,0.00,20.00,DStar,
129,1.10,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.20,0.00,0.39,10.00,0.00,20.00,DStar,
130,1.11,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.20,0.00,0.41,10.00,0.00,20.00,DStar,
131,1.11,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.21,0.00,0.42,10.00,0.00,20.00,DStar,
132,1.12,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.21,0.00,0.43,10.00,0.00,20.00,DStar,
133,1.13,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.22,0.00,0.45,10.00,0.00,20.00,DStar,
134,1.14,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.23,0.00,0.46,10.00,0.00,20.00,DStar,
135,1.14,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.24,0.00,0.47,10.00,0.00,20.00,DStar,
136,1.15,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.24,0.00,0.48,10.00,0.00,20.00,DStar,
137,1.16,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.25,0.00,0.49,10.00,0.00,20.00,DStar,
138,1.16,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.25,0.00,0.51,10.00,0.00,20.00,DStar,
139,1.17,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.26,0.00,0.52,10.00,0.00,20.00,DStar,
140,1.18,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.27,0.00,0.54,10.00,0.00,20.00,DStar,
141,1.19,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.27,0.00,0.55,10.00,0.00,20.00,DStar,
142,1.19,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.28,0.00,0.56,10.00,0.00,20.00,DStar,
143,1.20,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.29,0.00,0.57,10.00,0.00,20.00,DStar,
144,1.21,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.29,0.00,0.59,10.00,0.00,20.00,DStar,
145,1.21,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.30,0.00,0.60,10.00,0.00,20.00,DStar,
146,1.22,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.30,0.00,0.61,10.00,0.00,20.00,DStar,
147,1.23,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.31,0.00,0.62,10.00,0.00,20.00,DStar,
148,1.23,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.32,0.00,0.63,10.00,0.00,20.00,DStar,
149,1.24,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.32,0.00,0.65,10.00,0.00,20.00,DStar,
150,1.25,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.33,0.00,0.66,10.00,0.00,20.00,DStar,
151,1.25,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.33,0.00,0.67,10.00,0.00,20.00,DStar,
152,1.26,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.34,0.00,0.68,10.00,0.00,20.00,DStar,
153,1.27,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.35,0.00,0.69,10.00,0.00,20.00,DStar,
154,1.27,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.35,0.00,0.71,10.00,0.00,20.00,DStar,
155,1.28,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.36,0.00,0.72,10.00,0.00,20.00,DStar,
156,1.29,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.36,0.00,0.73,10.00,0.00,20.00,DStar,
157,1.29,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.37,0.00,0.74,10.00,0.00,20.00,DStar,
158,1.30,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.38,0.00,0.75,10.00,0.00,20.00,DStar,
159,1.30,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.38,0.00,0.76,10.00,0.00,20.00,DStar,
160,1.31,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.39,0.00,0.77,10.00,0.00,20.00,DStar,
161,1.32,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.39,0.00,0.79,10.00,0.00,20.00,DStar,
162,1.33,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.40,0.00,0.81,10.00,0.00,20.00,DStar,
163,1.34,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.41,0.00,0.82,10.00,0.00,20.00,DStar,
164,1.35,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.42,0.00,0.83,10.00,0.00,20.00,DStar,
165,1.35,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.42,0.00,0.85,10.00,0.00,20.00,DStar,
166,1.36,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.43,0.00,0.86,10.00,0.00,20.00,DStar,
167,1.37,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.44,0.00,0.87,10.00,0.00,20.00,DStar,
168,1.38,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.44,0.00,0.89,10.00,0.00,20.00,DStar,
169,1.38,AgentPrefab,Agent,MoveState,Moving,Goal,10.00,0.00,20.00,0.45,0.00,0.90,10.00,0.00,20.00,DStar,
