Frame,Time,Object,Type,State,Action,Target,TargetX,TargetY,TargetZ,SelfX,SelfY,SelfZ,AIType
1,0.00,AgentPrefab,Agent,IdleState,Idling,AllyPrefab,5.00,0.00,7.00,0.00,0.00,0.00,DStar
1,0.00,AgentPrefab,Agent,SearchState,Searching Path,AllyPrefab,5.00,0.00,7.00,0.00,0.00,0.00,DStar
1,0.00,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,5.00,0.00,7.00,N/A
2,0.02,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.00,0.00,0.00,DStar
2,0.02,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.00,0.00,0.00,5.00,0.00,7.00,N/A
3,0.04,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.00,0.00,0.00,DStar
3,0.04,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.02,0.00,0.02,5.00,0.00,7.00,N/A
4,0.04,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.02,0.00,0.02,DStar
4,0.04,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,5.00,0.00,7.00,N/A
5,0.04,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.03,0.00,0.03,DStar
5,0.04,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.03,0.00,0.03,5.00,0.00,7.00,N/A
6,0.05,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.03,0.00,0.03,DStar
6,0.05,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.04,0.00,0.04,5.00,0.00,7.00,N/A
7,0.05,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.04,0.00,0.04,DStar
7,0.05,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.04,0.00,0.04,5.00,0.00,7.00,N/A
8,0.05,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.04,0.00,0.04,DStar
8,0.05,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.05,0.00,0.05,5.00,0.00,7.00,N/A
9,0.06,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.05,0.00,0.05,DStar
9,0.06,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.05,0.00,0.05,5.00,0.00,7.00,N/A
10,0.06,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.05,0.00,0.05,DStar
10,0.06,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.06,0.00,0.06,5.00,0.00,7.00,N/A
11,0.06,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.06,0.00,0.06,DStar
11,0.06,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.06,0.00,0.06,5.00,0.00,7.00,N/A
12,0.06,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.06,0.00,0.06,DStar
12,0.06,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.06,0.00,0.06,5.00,0.00,7.00,N/A
13,0.07,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.06,0.00,0.06,DStar
13,0.07,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.07,0.00,0.07,5.00,0.00,7.00,N/A
14,0.07,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.07,0.00,0.07,DStar
14,0.07,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.07,0.00,0.07,5.00,0.00,7.00,N/A
15,0.07,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.07,0.00,0.07,DStar
15,0.07,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.07,0.00,0.07,5.00,0.00,7.00,N/A
16,0.08,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.07,0.00,0.07,DStar
16,0.08,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.08,0.00,0.08,5.00,0.00,7.00,N/A
17,0.08,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.08,0.00,0.08,DStar
17,0.08,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.08,0.00,0.08,5.00,0.00,7.00,N/A
18,0.08,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.08,0.00,0.08,DStar
18,0.08,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.09,0.00,0.09,5.00,0.00,7.00,N/A
19,0.08,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.09,0.00,0.09,DStar
19,0.08,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.09,0.00,0.09,5.00,0.00,7.00,N/A
20,0.09,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.09,0.00,0.09,DStar
20,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.09,0.00,0.09,5.00,0.00,7.00,N/A
21,0.09,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.09,0.00,0.09,DStar
21,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.10,0.00,0.10,5.00,0.00,7.00,N/A
22,0.09,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.10,0.00,0.10,DStar
22,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.10,0.00,0.10,5.00,0.00,7.00,N/A
23,0.09,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.10,0.00,0.10,DStar
23,0.09,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.11,0.00,0.11,5.00,0.00,7.00,N/A
24,0.10,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.11,0.00,0.11,DStar
24,0.10,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.11,0.00,0.11,5.00,0.00,7.00,N/A
25,0.10,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.11,0.00,0.11,DStar
25,0.10,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.11,0.00,0.11,5.00,0.00,7.00,N/A
26,0.10,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.11,0.00,0.11,DStar
26,0.10,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.12,0.00,0.12,5.00,0.00,7.00,N/A
27,0.11,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.12,0.00,0.12,DStar
27,0.11,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.12,0.00,0.12,5.00,0.00,7.00,N/A
28,0.11,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.12,0.00,0.12,DStar
28,0.11,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.13,0.00,0.13,5.00,0.00,7.00,N/A
29,0.11,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.13,0.00,0.13,DStar
29,0.11,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.13,0.00,0.13,5.00,0.00,7.00,N/A
30,0.11,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.13,0.00,0.13,DStar
30,0.11,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.13,0.00,0.13,5.00,0.00,7.00,N/A
31,0.12,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.13,0.00,0.13,DStar
31,0.12,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.14,0.00,0.14,5.00,0.00,7.00,N/A
32,0.12,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.14,0.00,0.14,DStar
32,0.12,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.14,0.00,0.14,5.00,0.00,7.00,N/A
33,0.12,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.14,0.00,0.14,DStar
33,0.12,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.15,0.00,0.15,5.00,0.00,7.00,N/A
34,0.13,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.15,0.00,0.15,DStar
34,0.13,AllyPrefab,Ally,AllyIdleState,Idling,AgentPrefab,0.15,0.00,0.15,5.00,0.00,7.00,N/A
35,0.13,AgentPrefab,Agent,MoveState,Attacking,AllyPrefab,5.00,0.00,7.00,0.15,0.00,0.15,DStar
